2025-10-29 19:51:01,858 - NPM_Analyzer - INFO - Fetching metadata for '@next/swc-linux-x64-musl'...
2025-10-29 19:51:02,384 - NPM_Analyzer - INFO - Found 2104 versions. Starting download into 'temp/@next_swc-linux-x64-musl'...
2025-10-29 21:50:28,856 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.94: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.94.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377ff5c690>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,859 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.95: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.95.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377ff5d310>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,861 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.96: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.96.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377ff5d810>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,863 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.97: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.97.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377e579f90>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,866 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.98: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.98.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377e579bd0>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,868 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.99: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.99.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377e579810>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,870 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.100: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.100.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377e578190>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,873 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.101: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.101.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377e578550>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,875 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.102: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.102.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377e578910>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,878 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.103: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.103.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377e578cd0>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,880 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.104: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.104.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377e579090>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,882 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.105: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.105.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377e57a350>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,885 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.106: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.106.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377e57a710>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,888 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.107: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.107.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377ff5efd0>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,890 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.108: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.108.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377ff5f390>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,893 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.109: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.109.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377ff5ed50>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,895 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.110: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.110.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377ff5f9d0>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
2025-10-29 21:50:28,897 - NPM_Analyzer - ERROR -   Error on version 15.0.0-canary.111: HTTPSConnectionPool(host='registry.npmjs.org', port=443): Max retries exceeded with url: /@next/swc-linux-x64-musl/-/swc-linux-x64-musl-15.0.0-canary.111.tgz (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f377ff5ee90>: Failed to resolve 'registry.npmjs.org' ([Errno -3] Temporary failure in name resolution)"))
